PaymentId,CustomerId,TripAmount,TransactionId,TransactionTime,Status
1568a125-cb04-462b-b7c8-6f57f710ca42,43b2a279-53db-424f-82c2-0177e43f2ee9,8.04,txn_9JSg8o5WjqdKkw26,2023-02-18 07:40:18,Successful
f3d0e915-a06c-4649-ab22-014ef580530b,558a6f43-e6a8-4134-bce1-33cf4a98bc55,21.54,txn_mzPm7WHNmiSh2qyJ,2022-06-10 02:41:03,Successful
492d11a2-d3c7-4e61-b922-3468a59ad68b,f863acd1-d846-4613-a284-9a41930e0e9f,11.77,txn_F8LN3jLli0p9cv2v,2023-10-13 08:25:22,Successful
39033157-cfc0-40e7-ae99-8cf362b0ec72,4cbe36b7-e17f-4673-bc1e-a7fb675f7850,20.85,txn_i6gRNRnGcvlZKfLd,2023-06-20 11:53:42,Successful
9e99fb75-6eac-4541-bbba-b96e94a1bed9,951c8525-6726-4744-8a61-ff7d85e41866,12.6,txn_hEMqPxISjey3FyVX,2023-10-13 09:47:23,Successful
83d9bdac-16b6-4b9f-8783-1460eeed75e7,9441754d-3255-4cb5-b729-ee9428837ceb,12.23,txn_Xj8fOsvlorRZNZvF,2023-03-25 00:00:59,Successful
d17a55b3-b4f7-4da1-867c-b3ce65882970,d7ef6dea-58b1-4b53-b8aa-16683a494da1,15.08,txn_PJEAR4L8wYufWTdC,2020-06-30 09:25:43,Successful
ee7ba32a-eb69-4940-853c-074e61c40d95,40736228-612e-49ea-abf1-636cfabc4da7,13.62,txn_Q6GI4XmyEJzlFu27,2022-08-02 21:17:10,Successful
947f7c6f-1a9a-48b0-9420-028280a4f9d0,4f24aff8-c663-4724-b8ee-6687d225748c,12.11,txn_EP8wzNu7j1wEIlaL,2023-04-15 14:26:02,Successful
f70c0c1c-fae4-40ff-840b-15de0b308ee1,8aae1485-276a-4310-8a29-c081f9484081,12.0,txn_3M8SO0y2iWor6zXV,2023-09-24 22:02:30,Successful
8840406f-a977-470f-b38f-d2fc3fe2aca3,a7ae42b7-c916-4413-abf6-951d263082cc,14.55,txn_IAu0tIfO4awb6mH3,2023-10-13 09:30:17,Successful
f292ab8b-6c79-4172-bad1-9c3629da19a3,d7ef6dea-58b1-4b53-b8aa-16683a494da1,13.26,txn_beHPsAyisAAXDQa2,2021-06-11 12:04:36,Successful
167de3ee-5858-4708-a316-7b016a99a931,18c63dcb-d6af-4ad4-b135-e29e40734c8d,21.6,txn_HdgTv3IMbLYmzwex,2022-02-14 19:21:07,Successful
1bd57a20-9366-4538-987c-010162b9788a,c21f5387-9d94-4b1a-ae90-03c2539c51cf,22.57,txn_wyI274xdLy3E4EBr,2023-04-23 11:32:54,Successful
c4f453d0-d32a-41e8-bcd0-b755d7bbb11c,528916b9-d83a-4379-8963-25c30fad94ee,13.38,txn_HPaO0q7iQUclDy2F,2020-02-05 14:52:30,Successful
0b1a825e-3498-4992-8859-22e4ba28a8af,72b38596-8784-443b-a6ed-73f90a19151a,11.93,txn_r2jKgzA9JetBGErA,2023-10-13 10:39:07,Successful
db032f61-b8e9-469e-87be-f90bcf3c340a,d268b75d-a8d7-425b-8873-4678bc19f5ec,17.05,txn_7XTRmMDDEB0avWyg,2023-09-19 16:13:57,Successful
a845849f-3876-45b5-b026-79df07d9084f,fbf21027-3615-48fe-a0cb-5f1b16a79332,14.34,txn_cnmfmsFwHZVfTgt7,2023-05-27 14:14:18,Successful
0bf668fb-b0c7-45ef-8260-4eda156cf2a8,50b10c14-b187-42d4-8066-9aa7721e6867,13.39,txn_8F5NfTD7WSi0wOIu,2022-02-28 20:04:18,Successful
847f3c1e-be73-4b57-965e-e7d805785bbc,3d9353ae-3261-4599-9fe7-2b8467473c3f,14.53,txn_MI2f3dEiGibwIrm9,2023-10-13 10:31:24,Successful
0f4496aa-5678-4eeb-9323-20a5fccde4a2,55af9be6-d27f-4cf7-9ade-d31c102a2dfe,9.61,txn_pwKtzZpleYBJwS7G,2020-06-17 22:04:52,Successful
2d235c43-5438-4cfc-bb81-07fffd5876b6,d076d08d-2af9-4333-b580-5c828ffed6d6,24.77,txn_rvxySAjeSD0fi4Cw,2022-07-02 20:00:19,Successful
5db9d8ee-4d24-40ab-9a4c-f14356a8d797,90022f53-618c-471d-b633-9685751cac8b,17.62,txn_n6md8ma52PscpBoN,2023-08-26 20:02:48,Successful
7cc0ca90-da31-4afd-a79f-6cec21c03335,23eae9fb-b026-42dd-8428-6bf46f8ae57e,15.67,txn_orZPD0lvqVQwhe5C,2023-04-01 22:40:42,Successful
28af9788-5587-4204-8e67-3fca197e918f,d0c64a5e-b138-45ad-9d10-ad57f068705d,13.09,txn_draNa1fB1YM6B521,2022-09-13 14:58:13,Successful
e8505a1e-f5e7-4973-b83d-0f30246b58dd,fd433c87-56b6-4017-818a-428e5230403c,17.46,txn_sfQzF3Ji6SyLxShN,2020-08-14 11:07:27,Successful
f23db93e-f32f-4dd1-a705-e24f3622774b,18129dd2-0ecd-4da8-a120-f7b236f77ac1,12.02,txn_3CKCwSSsjdfDK63g,2022-08-04 12:47:06,Successful
21cd2cce-b9ad-4058-ab9a-fc47fca76dac,273dd1bd-8063-4ff3-83fd-e3d30f14b18a,18.73,txn_WTdsAtyEVtY9ldmD,2023-10-13 11:24:46,Successful
7ce04a17-d23f-45cb-a9c9-7d038154608a,c67ce6b9-8a28-4eab-8206-72e198722bfa,24.33,txn_qjxKBCIGcMEjJKm3,2022-12-08 08:10:12,Successful
98a9b4c1-b554-46f5-b8a5-41602a015c85,43d46f70-aed4-40fd-a5bc-cd3c24b8955b,15.61,txn_M8nWdlo7eR6jQqst,2023-08-12 16:53:16,Successful
bcbbc56b-9f7e-4e92-851a-4f3ca7e92995,1b648a51-fe31-4c1e-9a3b-f853e57e94c8,17.22,txn_lSYthnI7buUUIDYi,2023-10-13 09:46:49,Successful
95a79f16-e066-4c12-bcdd-79010a4b9a05,d73bcd47-78bb-43c4-ad12-19ea8b2e9829,10.02,txn_TnwLgcwnIfU0sMAU,2021-07-19 20:09:08,Successful
e5db22ac-4bc3-49cd-b022-bf1b09b88361,0c094e9f-36a1-4658-8ff8-c99d4bf464a6,10.32,txn_RZpkFsA7k9YVi218,2023-10-13 08:17:30,Successful
8271c651-1e6d-4f29-b02e-876b4e1914f4,46c66037-4abd-4e80-84f1-2ad641fd6e12,15.8,txn_2XgedmcNboqOTlpG,2023-06-04 23:54:05,Successful
edb99a0d-5261-4b4c-8a11-309dcff6cd8d,cc7d26f8-495a-4786-977b-31d45da3d1f4,12.17,txn_ElG5E9SgTij5jtzg,2022-01-25 19:40:52,Successful
dd95de6c-65ed-4fa4-b142-5751c1b28bab,3071d0e8-c20f-4ec4-b6c5-d5ab92c32e28,13.73,txn_XpHE4Excj4RqgKAS,2023-10-13 09:13:26,Successful
cd7f34f6-b71a-4178-b911-d81f989b9704,a7b2981f-11a3-47ac-8034-3b8be0ca9ee7,16.73,txn_Mu0J6JdWBAebUy6W,2021-12-12 12:43:46,Successful
9bbab246-b1b3-4e4c-a078-ef21dd8655a9,d682bb7c-9adf-43dd-b25b-5db4d64e03ea,5.77,txn_SJKmma2wB93f6DJt,2023-08-13 06:55:42,Successful
c51feee2-ecef-424b-b7c1-311cd0bea5ff,60785d3e-6548-4279-b700-519fdd8fd7d3,8.98,txn_a7UlelpT1dem2DJx,2022-10-10 19:19:16,Successful
8908e3fb-7766-4472-a955-c8c06a613d9d,7cb6a1f4-f370-4b3f-b856-60091684cccd,13.0,txn_1hEKdYn7jKxVeWEV,2023-08-20 06:40:25,Successful
80863ff3-15be-4312-9fb9-d58cc7ffefff,ab31c9fc-2223-4845-9e9c-cdbf1c7043b3,14.75,txn_QZVB5FYjTXzMYuGK,2023-10-13 11:30:51,Successful
cfb08492-578f-4aab-a722-8bdca5f4eb41,7e7938b1-520d-44a7-bd97-425f5b1b5487,20.83,txn_15nsscYsAQB3xjGt,2023-10-13 10:39:46,Successful
2c4240c4-c09a-4ce2-ba39-f78e8d404ad6,18129dd2-0ecd-4da8-a120-f7b236f77ac1,14.87,txn_yLxBUOEos915pU9J,2021-11-08 15:39:16,Successful
a978a4ba-e67a-446e-85a3-776c11b8904c,33092cb6-32bc-42bd-86f8-26b212d3fc2e,22.42,txn_I5RACfGivcMAkKPF,2018-05-26 11:45:19,Successful
68c2233c-418a-478b-b61c-af22419b3908,741eafa1-f56d-4b77-a0d7-09c8fad80646,11.56,txn_jIjExU4RllWidJbo,2023-09-02 00:03:41,Successful
c3fa59dc-b309-4701-896d-46074985b98d,f9ae8eb5-14e5-4550-aefa-21430f27c51a,12.75,txn_N8AEzIJidDjdb8oz,2022-09-21 07:12:41,Successful
731014c5-e5c4-4d99-9b5b-f254cd1ad84e,efbb5037-94d3-4d47-9169-edcf59f53f96,15.56,txn_SHGdOphw0JtU4prS,2021-04-02 21:30:43,Successful
edcf7452-db0f-4a13-a900-86edce227f7a,21f30c7d-ff87-4dc5-a6cb-5f8ce3b41057,13.32,txn_vlvX9ysRru8ZGKHI,2022-06-24 09:14:02,Successful
0b542251-f9f7-4cc4-a625-1db279aae7e0,9c191382-1cb7-4827-b901-8201b2dfd608,20.42,txn_ZUkGcKI0k1pRbYmU,2021-12-02 23:53:55,Successful
76455b93-cff0-4c5c-b01d-271f42af6f02,8ce715d7-4f2a-45f2-a383-7d0cf937291a,19.26,txn_l45r61LJPDj0chxO,2022-09-14 16:30:23,Successful
3b6a5e13-4f41-4d3a-8713-9993d7adab0f,096b0bab-ef0a-4afd-9dd4-9a174f1c31f0,15.54,txn_5wc8XGbb6R4RnNPm,2023-04-01 21:49:55,Successful
1df4bcda-270c-4404-96c9-7adec52046db,8893fbe5-2f30-4fc4-b732-8740c434b5e6,13.44,txn_GURpRO2kXehZutK1,2020-06-30 12:08:22,Successful
8b55edbd-6503-46b0-bad7-2987429aadd3,2c8ae81d-5667-45f5-a751-d11323f486bc,12.32,txn_Urv7gOsjrd08K3vb,2022-10-10 20:51:51,Successful
c2846a73-16ef-425c-9e19-987aecd0334b,40cadb6f-b4c8-40e0-93b1-ad411b170655,17.72,txn_nF479ttQLjJ2ai5b,2023-02-15 20:07:30,Successful
b842c19e-77b0-44f3-9522-bd54b2496fa2,108d36e8-aa43-4468-b5a7-7e1dfe7619c1,14.69,txn_LvECGwxuBpfdcvBX,2023-10-13 11:03:05,Successful
03b62ec8-1fe8-4d07-aaaf-e0d07eb6cae7,6d17ef79-52c2-475b-8b95-a3126a9990fb,16.99,txn_HJ7fO1j6AhI7JYa7,2023-10-13 10:42:00,Successful
64c1a3b9-7c25-4248-b87e-9b356a848910,8331dac5-18aa-4d93-b402-4b214ea5e47d,21.0,txn_PAxIxeYqrjm7liQ1,2023-10-13 10:40:53,Successful
26208b19-858c-44f5-9465-7f117ba68c1e,b419ebee-0c8d-4197-8af9-a97d29ec1cfb,14.04,txn_FiYuLlgC4Vs544BK,2022-09-03 14:28:41,Successful
ad8ed991-fc64-45d4-bf8f-e5b29fc88116,c8afff11-5da5-46f8-b9b3-5464f8fec5db,23.06,txn_YXhjglac9uWE79RC,2022-02-22 02:20:36,Successful
71eac604-80d1-4cb6-8dd1-fe97f2ea14c4,d076d08d-2af9-4333-b580-5c828ffed6d6,10.71,txn_pr9AFwUQOBwDBAaP,2023-10-13 09:11:05,Successful
e48343ef-4c6a-4ef2-88ee-59ee7e857bac,5f79300c-b024-4f30-8be1-b9c6eb33444a,9.41,txn_6c2l6AulwXjvXecl,2019-12-27 05:32:40,Successful
11fca05a-d437-447d-a514-dfa9cdd06e52,0c9e553f-46b4-4c28-852b-61ec748a3446,12.13,txn_BstkWJPNvVOtMq8C,2023-09-23 01:59:13,Successful
af6316ee-6a6c-4ccd-b4ea-1f52e3d89ceb,fa393f03-8026-41ed-9ee7-89a5a7b9ed2e,20.74,txn_7lDll0UBz1kO5VfX,2023-02-06 00:10:21,Successful
f11ab8e0-b407-41b6-9ba4-2f696c3f5833,c9ce3535-1cb0-416e-a73f-ed6d685a1a43,9.91,txn_MxjdSyFYje8Vm8m1,2021-10-14 05:50:49,Successful
eb5e5c96-35cb-4a10-9b5d-62a596a9ae9c,8f68fd91-23a3-438d-adf5-a24cce0a82bb,6.99,txn_VavcwiQM6VIH5Vrs,2023-07-21 02:48:33,Successful
3b2aea5a-219e-4aa8-b859-2290f4bf4c28,7c8fcf56-8148-469d-bb6b-e3273560359a,25.17,txn_yilN5j7dimyuY5Em,2023-10-13 09:59:19,Successful
f5a3cce5-21b0-44af-b64a-5b2a597403af,800d3c7c-f5e1-45fc-ab4f-d9332874e564,17.98,txn_4al9zTLpZwRh7Bzx,2022-10-05 20:47:58,Successful
72cc67b2-aa87-4b05-a98c-b9ed0d91d278,2563a525-d46d-4a05-92e5-1fe06d4bf116,14.59,txn_JtOcEUd63U92R8c8,2023-10-13 12:17:57,Successful
b87743c2-5719-4434-b17b-05d1e84db7d4,a6c8612d-3d3a-479d-9759-5ebe240d1251,12.49,txn_5MDe8fUrKOJI1SED,2022-02-19 16:43:35,Successful
a8429268-4b5f-4d03-8330-17e5de03d2a2,82add3ea-fc9f-4565-90bb-b52b5ce340f2,6.61,txn_hc7h7mq3afzbZObU,2022-11-18 22:47:15,Successful
0aa9e815-f790-43f3-8809-daf2b5c4d6ee,ffce2676-c367-4cbd-b18e-d2c45332db3f,13.56,txn_o0GjAJGqZBXrwEsY,2023-10-13 11:05:26,Successful
54134839-b226-4d2f-8c35-8b54e20e0308,6eea3353-4c2f-4f65-8df1-2c3324cfc5a0,15.33,txn_l0oAeEUJqYBj3OSg,2022-01-05 09:57:08,Successful
47e67d62-9eb3-40b9-8a72-ae1ff1829aa5,310d52a2-620a-4d7f-920c-17b77c651f1d,14.2,txn_hw8QLYreo4ujM0hZ,2022-08-18 18:32:36,Successful
9a523dcd-80d2-4b1b-bd7f-d5762bccdc55,53522b3a-af99-496c-82e3-f83b81405363,14.31,txn_GSnirWuQJqtoqNhK,2023-07-23 00:12:32,Successful
3457d21e-db42-499a-8606-343949c10946,d7641169-d2bd-45bb-95c9-3becbcf79049,5.12,txn_CRaJDrpeZLUzSY9Q,2021-08-22 07:04:25,Successful
a1ecd655-d705-4466-9d60-d0def5db2e64,e195c1ce-fd65-450a-a006-7f2be0135a00,13.96,txn_6gkpL46dDCo5ocLs,2023-10-13 10:35:24,Successful
cf7021a9-245f-4d97-85e8-b07418c1628d,703d497c-0b1d-4c13-966c-4b78a3ba9e49,19.84,txn_wR8JXN18gYFgGstB,2023-10-13 10:55:45,Successful
9ead51e5-a050-41b5-aafc-040313950829,959daf54-aa8c-469d-a8d3-ff3b258d408d,7.57,txn_GOwCFtuStxGxXPiF,2017-12-25 11:25:40,Successful
4ba2d5f3-3702-46ee-962d-6e769c8a3a6a,a260c0fd-ddd0-4a7b-8f99-e6578cf842ab,13.27,txn_pavhzpFwy7VRoqjh,2020-09-18 12:41:38,Successful
a977ee16-108a-418b-a2a4-79139011b4b9,2cc89c28-f0dc-4d6e-8a79-c082d64a8734,12.89,txn_GZQRx6IGfnew56Jn,2023-08-11 12:01:24,Successful
d7251569-7186-4e37-a5ef-6107e4849a1e,d067d896-a915-4b49-868a-ec62803b3db3,16.7,txn_KAyVsukACqsVDBIu,2023-10-13 08:59:06,Successful
cc34266a-cf54-4c2b-a288-dff99c93522f,0014f5ab-7820-49bc-9fc2-b89f6ae606da,15.45,txn_XxTq4E9FEMmnr3vk,2021-06-30 00:45:35,Successful
546f09df-882c-44d4-b439-d0a13040f3ea,db8f3c1f-5340-4209-962a-c848695601e6,14.56,txn_tJDzXOZAAzimg1Nv,2021-10-07 23:41:19,Successful
6a934216-890b-44b8-ad54-552e90a5a436,071a2f7e-a9fd-4933-af8b-53eb5ebefde6,15.61,txn_iKLjjQAx4w1syhJf,2023-10-13 10:35:12,Successful
628764e4-db38-48e1-be02-3e916f20eaad,aeccb20d-6ce7-4139-b197-b839c809194d,20.67,txn_93I6bXuTKjImbF0d,2023-10-13 11:22:47,Successful
7a94ac03-e1d7-4510-bc5a-80a8bb4380b1,fd2230cf-f9f2-4fd0-b222-5647de36c282,17.12,txn_7r8haBc3eqhqBlrH,2022-10-10 21:54:21,Successful
8c7cabc0-2ff3-457a-a6a8-73e9c21ec498,528916b9-d83a-4379-8963-25c30fad94ee,22.22,txn_PJ3Z2JZpQN8SWnWA,2023-08-14 16:11:50,Successful
1ac60d48-ee74-4e4b-a09c-a7a579300b75,a9c1a161-f289-4ea5-84e2-b4c8217c2254,15.18,txn_hU02gqfsk9M30Kdw,2020-02-19 03:12:24,Successful
af550d1b-004a-4497-a108-5c97611ef085,6d765978-51d2-4953-a0f6-42d5398f1515,13.95,txn_wtLKoZunp0ZqALK1,2023-10-13 09:44:25,Successful
a5f18e56-88dd-4184-abc9-3cccd91ca60b,a0b251dd-557c-4bf5-9df6-289929aa4bb6,16.49,txn_M4XckddDR58XR7CT,2022-09-19 23:56:47,Successful
28dacd74-9ad5-4706-ad75-dfd0e0c995c5,1efbca82-0804-4aa4-b264-db7dd3d2513b,14.99,txn_qR4QxxZ3Ah0Ulnjr,2023-03-14 08:11:38,Successful
3bcda7f3-65af-4d79-8813-3ccaed76b02f,ae211619-7c7a-4cc1-aa1a-6c29dfeec4e7,26.61,txn_ki424E9mgPJZPURS,2023-10-13 11:10:18,Successful
85aae479-8ecb-44e8-8581-c7674b888466,7cea3ae8-3eae-41e6-9fa9-d9c8b80d4332,12.27,txn_10hVI6pJQCihenDB,2022-12-20 11:47:22,Successful
d709557e-cf8d-4298-87bf-b2d09dc29a19,4d83a6b7-877b-4ce5-8f85-daf8f30c1d11,14.79,txn_6WEiUNNtt2p2xvRy,2020-02-29 06:13:00,Successful
1ecf19c1-4c71-431a-a4da-971cc30d476b,55af9be6-d27f-4cf7-9ade-d31c102a2dfe,26.62,txn_03GAegzma1fZpRPw,2019-01-14 18:08:58,Successful
2829a139-b342-4612-bd44-cc8b48c0480f,8f3a806a-cc90-45c1-90ba-639a663cbd1d,14.41,txn_B2CgjemWuC48l3rc,2021-02-08 08:02:14,Successful
c5883d5e-c5c7-4ba0-a50f-853bb8f41209,24c802fd-84df-4a52-ab32-fc5c32a98209,14.94,txn_edY9qqlX30OlcEv8,2023-10-13 09:23:58,Successful
0a3b6183-2061-4cc7-8bdb-230a092868d4,4a984b3f-c182-4529-9265-d2ae2eb4235d,10.65,txn_fVMvB8hgqgPEGAKH,2023-10-13 10:23:22,Successful
b8271bcd-82e9-4d4b-b03f-b0715b17d0a8,c16073c1-7e5e-4c04-a701-682c674efa32,13.59,txn_3zXnzAHez0NDpWso,2023-05-04 00:29:20,Successful
fd6f5a1a-a4b8-4eeb-a7d4-62a01f24ad67,8116c990-247a-46a8-a8bb-9b5c268bc247,26.12,txn_kAD13e7UoDFUAXRr,2022-06-12 17:36:58,Successful
859a2a27-6ecc-490b-a1df-842931205378,425bee64-acd5-4499-a9db-0e3077140d25,7.77,txn_FwaZBM7MSds1Aoqb,2023-06-18 10:44:29,Successful
a86fbfe0-be3e-499b-bd1f-d108686176f5,a1a9c730-960b-47b7-8721-e4e7a689ce45,25.56,txn_y7DP9kCll21UGznz,2022-10-17 10:01:40,Successful
719e3695-4ecb-42a4-8b06-84a8609db471,8a2b0f22-d87a-4845-bb96-f21d76c283e9,13.37,txn_AC6cBNuMAEcf48GP,2022-11-15 09:13:15,Successful
0be4a3ce-2ff7-451a-b036-ebf18d4ce251,002c2ca4-1dc9-430c-bfae-f8fadbf14493,5.78,txn_0KCzUrd3kkEqvskh,2022-02-04 16:14:46,Successful
2afdeb58-2f0a-4dde-8fc8-8a089ee5cf29,c3866e19-aa1f-4129-ae01-bc99fbc738fa,25.63,txn_CVYSOuYpcoyboaSA,2023-04-18 07:32:38,Successful
7d7a7a97-b81e-428c-a1b2-2be60e9f810e,53424316-7031-4a39-bdfa-3386bfe65b71,12.82,txn_UjoSg4Yz8g3fT5MD,2023-10-13 10:40:29,Successful
2ecf1971-625b-4cf8-9ef5-0fac2f642298,42ee2144-b0e9-4bf4-87c5-316740e54d2b,19.49,txn_g1YNFmOsvAUWlTmu,2023-01-16 15:33:52,Successful
b483edef-1072-41b3-b1f7-f4a066cd19d2,002c2ca4-1dc9-430c-bfae-f8fadbf14493,12.08,txn_2CXPfL07nI9rptlf,2022-01-22 01:22:26,Successful
6c197ab2-a3b8-4699-bf54-4845f7d4f21f,51d61c7f-6f9e-4ef7-a626-8cabe606970a,16.08,txn_YfJxhYsXldF947TQ,2023-08-05 18:20:45,Successful
0c527082-84fc-4bdd-893c-f65eb1bfb024,227fd4e6-c13a-4b66-8042-630653fcfcac,19.77,txn_piGV09b9rl7lu8g9,2023-10-13 11:25:28,Successful
b76f7530-34b3-4477-9f3e-3472613057df,72765315-6111-45af-9dc7-adbc033dfd02,13.84,txn_aZjI7sCjDkgTIiSE,2023-09-24 15:54:01,Successful
8a6c4670-48f7-46cd-86d3-6fc581a463db,24aef68a-e8cf-4f08-a40b-acbd0c52b507,16.36,txn_EBbT9rE9NHG7ZLQD,2018-09-06 22:35:40,Successful
8b7aeef0-1525-41c6-a0b8-f5ac220b8d55,fe508afc-f290-4eec-9ac0-ec1f34b55e54,14.26,txn_3rFTllBmPyqkmO8D,2023-10-13 11:04:28,Successful
853f496e-8cfe-474d-9158-24b490a8b357,988a34ef-ca55-439c-91b5-e73d2b4b4803,20.11,txn_scKhfbaxvMzh0PfK,2023-02-09 03:09:07,Successful
9339b1eb-f970-4af3-a271-1bf90a8116cd,5e8cdbd9-119b-41c0-9f77-a166b76ad895,25.06,txn_Oh12EBki1ljCQxW9,2022-12-25 04:44:03,Successful
dc508b3e-9d67-4c79-bf95-00f62fcce297,5110a994-aba0-469f-8439-8e3011c49b6b,9.21,txn_PIQekdRhgmhHIuqq,2023-08-13 03:19:32,Successful
61cb0dc9-d323-462c-b520-ade4733137d1,2fb91137-313e-41d0-9ef9-81f1d9c008c3,11.48,txn_tcg0YZb0nh6RVnut,2019-07-19 15:34:13,Successful
b85cc1b9-09d0-4e77-bd63-7263c6c4231e,002c2ca4-1dc9-430c-bfae-f8fadbf14493,23.81,txn_x2TiWMLKZS6lhDgB,2023-08-02 20:19:28,Successful
eb53f404-4eb6-428c-8c64-966931e0a197,06470f39-0c77-49e6-9dac-f5b48d44aa4e,14.97,txn_wNbJGM9tZwudnltr,2023-07-06 01:33:47,Successful
8b44310a-9c42-45ff-8b67-39c63eff8189,fbf21027-3615-48fe-a0cb-5f1b16a79332,12.28,txn_lbAjCARmmYZL1wUH,2023-05-26 13:44:10,Successful
9cd3bfd9-a546-4624-8d46-74418007fe6e,ddc3e516-4607-4606-80c2-8ea00c63d729,15.8,txn_L7gNMDmCbKy9Rbkp,2023-10-13 10:19:58,Successful
bd7ecf5a-1a96-429b-b708-08843cfdd5d3,26f2b6ae-7b38-44bc-9178-9cb36cc19dcc,12.6,txn_dEwOGeREr2vqZL51,2023-04-16 13:45:02,Successful
27d2a0f7-789d-4c11-bc43-d3a274140831,0a1fcb15-2474-4a23-b3f8-dd4e7b4ea152,20.13,txn_oi1HYHsa4FTzI6WJ,2022-04-04 17:28:51,Successful
d7ffcdbd-6bea-4f6f-b42c-3ef584ac2da8,1a07de13-357b-4f61-97ff-ddcd467e3c1d,21.22,txn_UNVWADZKj6vPKpll,2023-07-11 23:10:13,Successful
8477ff1d-3f45-4a5a-af4c-389d36d856c1,a83afa88-19b3-41ec-be20-5517ef584a24,12.69,txn_h0yBt20XeyqskFKx,2023-04-18 12:43:06,Successful
8b6d285d-401a-4141-9220-224173949c97,ede1ec08-45da-479b-807f-5efffc1cd54b,16.16,txn_XXIFkYAj9u4tekOi,2023-05-13 17:24:14,Successful
29978f54-9a49-477d-96a3-7a11d0320241,42b3745a-f6c8-44d6-a53d-85692fc67384,13.03,txn_SoQ7jazIZBJ6eh8h,2019-11-16 20:39:47,Successful
c78de076-ada2-499e-81f6-f34c32b9dbe8,2e1876a1-8d74-4592-a087-f65b5c635998,16.2,txn_2zpbndZx83BZ7isb,2023-10-13 12:38:08,Successful
affea5ce-72af-4181-8b52-a30914e07df8,b3147a4c-e3f5-4c3f-b177-3420987a975b,22.19,txn_pBpecG4tEujFVvNk,2023-05-26 18:29:21,Successful
fcad144f-9e93-49da-89cd-c1c8daa7211b,36ba9cfd-047f-4d2e-80e6-c06cbc03b297,10.15,txn_zKd5frpSNQF7Xmdx,2019-03-08 15:25:20,Successful
5910e26c-fd22-4400-b279-0c87a0fee0df,868a742a-9cce-49bf-a156-5e3be6d86165,6.26,txn_h60LLN8Rf04SWDeQ,2023-10-13 09:51:27,Successful
14a63166-e3b5-4234-ae2b-ddd10539c94a,a2eaa7ba-010a-4f4e-90ec-0e43579e40d0,9.12,txn_yU193HCoK8jXJcQL,2021-01-05 03:09:25,Successful
8a5e2c54-0c3e-425c-85bc-05281a788874,58b5f0ad-707a-4809-a511-d28ac8d13baa,12.62,txn_nOFS9PGWL3TJhHzN,2023-05-14 02:16:21,Successful
b69b7f53-ae66-4ea4-ab17-238b4893e113,b8d973e9-7149-4529-a48e-6f52c80e0fb8,16.37,txn_89JdjqrJN1ljBF8E,2023-08-17 21:50:27,Successful
911a2197-e5bb-449c-b0f1-995ee5c9eb99,c3866e19-aa1f-4129-ae01-bc99fbc738fa,12.08,txn_DuDTuQ2M2q40czh2,2023-09-21 16:26:28,Successful
8fb7d85e-9347-4545-b889-827a53cec379,0175cf3c-ab47-4c74-911f-b61fce95806a,12.3,txn_w8Mcmo5VLlNIaqsX,2023-09-23 03:19:04,Successful
587c0e05-e53e-4fa6-ae4b-b9e3124e9169,1f9081e7-cc9e-4b57-9ae7-48ecf4b9d829,11.57,txn_Q6m615QDs1nGs09e,2023-01-28 14:03:26,Successful
c0812c3f-1a8b-4575-b884-b41e73755df7,b1bdae40-09e3-4c4c-bf7f-264ec76362cd,15.89,txn_xppfUrwLZTvAmfEu,2023-09-28 02:56:38,Successful
ca12afc3-27dd-466a-860f-51317bf28e09,d0827872-0406-4d8f-a47d-ba0dfdc96f42,19.57,txn_3KhY1vaWuFMAG09H,2021-06-04 12:18:23,Successful
76764f8f-d38b-4ee6-9751-a1faede61dc1,c788448b-09af-4d76-b557-c0dc996e6a54,17.06,txn_n6Z4bLrVy3PDZMDl,2023-10-13 10:32:46,Successful
0a4cf099-7598-44e4-8447-99f0abc22517,d28b0712-d0d8-4abc-b6c8-9a4d0f1534c7,12.58,txn_h9HmVMg0EjErWXDD,2023-05-21 09:32:57,Successful
0abe3f54-1b83-449c-978c-f601b2fdd971,cc3aa722-7edd-4519-85ef-a7e04f490168,11.47,txn_flSUdei6LRkXsYP7,2023-02-20 18:54:53,Successful
11d3c8f7-b640-45e9-b888-b1d5308a5152,d40717d6-acf9-4581-b8af-71e9ceb719bf,8.98,txn_KekFcqworvdrZpY7,2021-07-01 02:16:24,Successful
e0125d09-1b6e-4594-a522-ceacca990206,c1b76bd4-bc93-4204-8162-13929b0d065a,11.15,txn_QzR9tnc55NBgqDy6,2023-07-01 23:23:50,Successful
e96cad76-6a6b-40e2-9dd5-ad3862666791,e529ca23-97b4-4f31-ae71-0448c23bf099,15.23,txn_6wDosX2b11WyUdoz,2023-10-13 08:44:21,Successful
4aa40786-b4c8-4718-9c9f-3b201cf56707,cd4c9fa2-5b24-40bf-a56c-cf02db70072b,12.71,txn_ZtMw5ucmFvULMnZZ,2023-05-18 04:21:51,Successful
757e0354-645d-4770-9bc8-a39279eedf61,6e34e7de-fd8c-44cc-8e03-d6f8521b0837,9.84,txn_g3vau9LOguSqVOY6,2021-08-18 03:55:16,Successful
d972afa4-61e8-46a5-b850-c5baff3e9197,0dba7429-7d77-4226-bd3c-539844349ba5,13.8,txn_ag291Kn5tW4qeoRD,2023-09-18 05:38:48,Successful
