VehicleId,LicensePlate,Status,LastService,Latitude,Longitude,Model,Make,LastTime
a3fb4ae7-d0e2-4b6a-b9c9-8d55a0951285,TI75OOH,Busy,2023-01-14 11:25:03,51.575074970652864,-0.21915622531473902,CR-V,Nissan,2023-10-01 18:14:52
85e53d07-f865-45c6-8193-391933e47342,GZ08JSA,UnderRepair,2019-12-20 18:25:45,51.461582350058556,-0.16487636901091923,Sierra 1500 Crew Cab,Ram,2023-10-10 06:40:46
bd77073c-60da-4188-8b33-8c36bdc085fb,EC20KQB,Vacant,2023-07-31 13:48:49,51.442743357760136,-0.22425299892533995,Contour,Buick,2023-10-04 22:22:26
88f6044d-5ca1-4a81-b4f0-bc9da16f9e91,VX73 SYO,UnderRepair,2020-12-06 08:35:17,51.48202438068312,-0.11798196861396418,NV1500 Cargo,GMC,2023-10-05 00:30:37
ad9b46d5-3ceb-4292-a056-4ae387711449,EI31SUO,UnderRepair,2020-07-22 06:25:27,51.402953556893735,-0.14891972129263628,A6,Ford,2023-10-09 15:38:39
c7cb3e26-fb2e-4d7a-9aa1-a4858264536d,ZE00THU,Vacant,2022-12-11 12:56:21,51.44148444940382,-0.11229659157740968,Mercedes-AMG GLC,INFINITI,2023-10-07 06:26:01
80804367-7c76-4cbe-9521-705f55242568,XC89GCV,Busy,2021-03-07 23:38:48,51.3990403853039,-0.05168091369294417,Park Avenue,Plymouth,2023-10-05 13:49:41
f3072787-e326-4980-87b4-3162f56def3c,SH76 YXI,Vacant,2021-02-20 05:13:02,51.431600543156115,-0.09618225892853521,GL-Class,Chevrolet,2023-10-11 22:58:04
f1d96f5e-3cb5-45f8-96a1-a88d4e7a61ea,BD31 QBN,Vacant,2022-03-23 07:22:45,51.40553440753513,-0.14465087946229838,Malibu,Toyota,2023-10-07 13:47:27
8e641252-a7e2-40ee-9576-c989b09ab5b6,SV41DDS,Vacant,2021-04-24 23:10:32,51.53436918421093,-0.18104613435951689,NV2500 HD Cargo,Acura,2023-10-04 05:27:36
bbdf99aa-d305-45e3-915e-82bf2de5f6b2,PN46 AXD,Vacant,2020-04-29 19:44:51,51.45207964266496,-0.1952881418678362,Tracker,Chrysler,2023-10-06 04:00:05
f70bc38f-494d-4a63-8a14-ac5592c730d1,NN77 MFX,UnderRepair,2023-08-13 09:36:57,51.45567232044845,-0.16180072447345684,Charger,Lexus,2023-10-07 23:54:45
4ca15fc9-375c-43d1-80d4-4114704023bc,VN03GAT,UnderRepair,2023-03-22 14:49:31,51.47919351234172,-0.21823177048108558,Silverado 1500 HD Crew Cab,Lexus,2023-10-05 00:51:17
fc367cd8-1a11-4b64-848a-09ac956e05ed,VU51DBR,Busy,2019-11-08 18:20:37,51.54651255010497,-0.1805786770347822,Ram 3500 Regular Cab,Aston Martin,2023-10-01 15:09:21
6951eb6d-6590-4e10-88a2-2795baa44b40,QQ47NQI,Busy,2023-01-09 17:54:38,51.46973792175785,-0.2072676201046161,NV200 Taxi,Audi,2023-10-11 14:20:55
12ddec41-7c92-4721-8b90-0a7a934ad1f8,AF53VOG,Vacant,2023-07-14 03:28:44,51.553828537547396,-0.13442865956943045,H1,Volvo,2023-10-13 07:48:43
1b7bbeeb-37ff-4686-b5cb-827240c9c98d,SW35JZE,UnderRepair,2023-02-26 11:27:22,51.53792669552421,-0.1601851664294,HR-V,Ford,2023-10-06 04:45:22
c5845f6f-a26f-4bf9-8edf-103913c0a424,YU18JYT,Vacant,2022-11-20 22:17:26,51.39528648057747,-0.24283408002169496,Tahoe,Audi,2023-10-05 06:22:19
1eb14a49-c9ee-4518-8a27-385e80f1302b,JQ36 PSI,UnderRepair,2020-02-06 13:11:55,51.40699988520188,-0.22038902559480134,Forester,Nissan,2023-10-07 05:58:03
722b31fb-2a6a-4ccf-9a7a-c04ac3d8739a,TE46JDJ,Vacant,2022-07-07 19:59:52,51.535855132081316,-0.07080811137037621,MAZDA6,Aston Martin,2023-10-09 12:03:21
65e90426-0d23-4fdd-970a-4585b467ac6a,PV82 CMF,Vacant,2021-10-24 14:30:38,51.51460466397265,-0.10200752871944346,Ghost,Lincoln,2023-10-12 08:37:30
56c38dfb-c0ed-49f9-9787-7899a4d258f1,EX93 MXS,Vacant,2021-08-11 16:09:12,51.43312755764908,-0.12604877703478543,Ram 50 Regular Cab,Mercedes-Benz,2023-10-04 21:54:21
4bee288e-d2e3-466a-9fea-b678d860388e,BL37 VTW,UnderRepair,2022-09-24 19:49:27,51.48911642011959,-0.13500684403444882,Volt,Subaru,2023-10-09 04:20:01
c87c30c0-8c7f-4808-9926-979c01501cee,AC74 QVJ,UnderRepair,2021-12-06 08:31:41,51.53750992961319,-0.08309270720401224,Matrix,Oldsmobile,2023-10-02 03:44:27
cad3781a-a8e1-4705-b799-97a961b35247,OV69 GFW,Vacant,2022-05-04 10:34:49,51.55723937829911,-0.08447387913137494,Passat,Nissan,2023-10-13 07:20:39
f06fe64a-82c1-4036-9b85-23012ec0dd17,PA30WWL,Vacant,2021-12-03 22:09:10,51.54813437987123,-0.19945550994101746,IS,Chevrolet,2023-10-01 19:27:51
d3961d5c-7dc2-44a3-95f8-b87c29da1250,QV16 SWG,Vacant,2022-06-25 00:42:58,51.538642123432425,-0.11006836720279334,Suburban 1500,Pontiac,2023-10-02 13:38:20
1fe3ae27-5f64-4d52-b173-c06fe38599ec,NA35AZN,Busy,2021-09-01 00:18:27,51.40619958291944,-0.092059962964372,Sierra 1500 Regular Cab,Dodge,2023-10-03 20:56:12
567f3f6e-a6dc-43ba-91cd-433a7d9fa586,CT05XOW,Vacant,2022-02-19 05:31:40,51.54488534089579,-0.05515001381888554,Blazer,Honda,2023-10-06 16:25:56
9cb03250-c74e-4a3a-b38a-ca232646d80d,CU07 NHG,UnderRepair,2022-05-13 22:59:59,51.5261986305435,-0.19116474001351122,Canyon Extended Cab,Jaguar,2023-10-04 12:12:29
89c3449c-4479-40eb-af2b-e4d0e5b8b0e7,BW59HKQ,Vacant,2021-02-20 11:07:20,51.45106607295702,-0.07494549252539501,Forte5,Toyota,2023-10-05 19:02:04
0ad56f36-565d-429b-878b-d5e5f801764d,YK79FTX,Vacant,2020-04-14 08:58:57,51.53124880944276,-0.09672154337963776,F350 Super Duty Super Cab,Honda,2023-10-03 14:42:56
c818b1be-be00-4b40-a901-2960fbef6610,JR63BJH,Vacant,2023-02-27 03:52:37,51.581707367125695,-0.12679261538526443,Land Cruiser,Chevrolet,2023-10-02 11:13:48
a952c08c-a31c-47ed-8de0-ada9acdbf82d,JY63KIY,UnderRepair,2023-07-05 08:00:04,51.40375339588741,-0.22824074129102526,Ranger Super Cab,Chevrolet,2023-10-12 11:07:37
cebac2c3-83c6-4eaf-aef4-bfe647169dc4,HH01 CIU,Vacant,2021-03-31 21:46:55,51.39134722576113,-0.094002401597162,S40,Honda,2023-10-07 10:16:48
215aac1b-4502-4174-8bd1-c5ee3cdea531,DR80 OHM,Vacant,2020-12-21 12:15:31,51.49748027496439,-0.18039321483911475,Insight,Buick,2023-10-12 18:16:24
9c142b26-f729-4c1f-86be-7fa00f29fcdc,WY76 KRB,Vacant,2020-04-12 09:54:23,51.42397529608086,-0.1775810083498192,XC70,Plymouth,2023-10-08 08:08:45
3a9501fd-df4d-4922-b79e-ff6f50b46f32,CA37 ABK,Busy,2023-04-25 18:47:20,51.56504024053741,-0.17618538549208068,E350 Super Duty Cargo,Chrysler,2023-10-11 17:00:28
69b6bc2f-f577-41c5-9ba2-115eff47377d,HY50RNI,Busy,2023-10-09 09:04:20,51.582114390204,-0.06304785944518362,MKS,Chevrolet,2023-10-04 20:35:19
84ca7af1-ebfd-48b3-bb74-f32ffc170d9f,BZ26 GIQ,Vacant,2023-05-20 14:32:13,51.5799983822589,-0.07654621188541649,CLS-Class,Chevrolet,2023-10-03 16:37:46
f70e8f9e-15fc-4d7b-ad99-8e19e309b5fd,HO00CWZ,UnderRepair,2022-12-12 20:41:21,51.45307189167677,-0.20168803331422713,B-Series Cab Plus,Rolls-Royce,2023-10-06 02:54:29
08e15dc0-90de-4da7-bcdf-1018e0cd9068,QX49 XQQ,Vacant,2022-09-28 14:43:07,51.4207866383986,-0.176438969229946,Traverse,Chevrolet,2023-10-01 08:34:33
be379dad-7810-458b-99df-1eb56da36511,RN42 AHH,UnderRepair,2021-10-26 14:05:46,51.39380694505858,-0.16531227821668365,MKX,Chevrolet,2023-10-08 08:28:01
eac1da18-d5e3-4201-bef3-8a16b8d307d1,KE01FJI,UnderRepair,2020-07-23 15:18:17,51.42967282146372,-0.22607353134535482,GLC,Nissan,2023-10-09 18:58:11
84ad45b1-61fb-456b-a748-a9f047ae667e,LN33XBR,Vacant,2021-03-20 21:37:42,51.5824388223277,-0.23249603003903632,Captiva Sport,GMC,2023-10-13 01:31:00
110e6f27-0bda-4fb1-9715-e8799ad56001,LZ84 YDQ,UnderRepair,2021-03-25 22:51:48,51.51220348104108,-0.20777913185143454,Tiguan,Buick,2023-10-04 02:51:21
6a96e498-dfb8-4309-add8-935898c9d695,VA55RAB,UnderRepair,2022-06-06 23:56:20,51.56166155758521,-0.1543676960199255,Matrix,Nissan,2023-10-11 10:49:41
e5db49ba-ab10-4b5d-b2c8-7464138f56a2,MW21 XRR,Vacant,2022-02-28 12:44:19,51.47343123875786,-0.05652349776561469,Outlander Sport,Toyota,2023-10-13 09:47:30
9c33d17d-60cb-4c00-8b33-7124ffc377c1,SL06HVC,UnderRepair,2019-12-08 10:10:52,51.54496143779204,-0.1642226181370407,Dakota Quad Cab,Dodge,2023-10-01 21:47:05
94467f01-a71e-4905-bebe-0bed14f98f3b,GO69EGW,Vacant,2022-08-18 01:13:53,51.39019220861017,-0.11638284742002203,Grand Prix,GMC,2023-10-04 05:44:13
035ef39b-39a1-4b94-b618-551f75809ed3,MB99HPE,UnderRepair,2020-01-24 04:16:34,51.4900402618162,-0.15592191762731636,3000GT,INFINITI,2023-10-08 08:02:54
27b9b492-96d7-4705-83fe-790b2ca1d7c5,RA98 JJJ,Vacant,2019-11-21 06:49:48,51.58191114759144,-0.07933286994411143,Express 2500 Cargo,Chevrolet,2023-10-07 04:03:15
8fa7acfb-92bc-48d3-97ed-ea4c6216b60b,ND65CWD,Busy,2023-05-01 16:46:20,51.49410873459763,-0.18721852386202498,Maxima,Lexus,2023-10-13 10:03:01
a142d4a0-ba07-42a6-bc7a-0fefb53151fe,DY45 WFG,UnderRepair,2022-04-12 20:52:10,51.58447923995296,-0.18630827061203625,F12berlinetta,Land Rover,2023-10-08 08:15:22
9fcc44c1-1583-4247-b3c8-86ec2da421b7,YD12 QGA,Vacant,2021-05-22 18:23:13,51.39567323535948,-0.2422072230608677,3500 Regular Cab,Volvo,2023-10-05 08:13:20
4fb4260b-b195-4103-aa74-8e355bc751f9,JX86HJD,UnderRepair,2021-08-24 11:59:12,51.417314090786476,-0.06219686646303524,Town & Country,Ford,2023-10-13 06:25:41
b98038d0-b1ad-4c35-9d52-f9bf1c268689,DN85POA,Busy,2022-06-26 08:13:18,51.56837198077608,-0.1960382914356759,M,GMC,2023-10-02 14:00:40
25667431-f1fe-4250-b093-a45f7d66f62a,YH53RQJ,Vacant,2021-06-16 11:40:04,51.5228950392435,-0.18460984498781588,B-Series Cab Plus,Dodge,2023-10-06 21:56:10
0d38e37c-b3e2-4953-87ef-5a67ae9569b1,HY31 VPY,UnderRepair,2020-06-27 20:20:21,51.55742427541193,-0.18711398178697847,Ion,MINI,2023-10-01 21:03:33
05f65263-0118-4637-b975-a8597479bce8,FS95UHT,Vacant,2021-10-12 00:04:29,51.4121534681409,-0.06374476086794276,V50,BMW,2023-10-12 01:36:19
694a3591-7c46-4051-bded-d1d1241a9ad1,UK89 TNO,Vacant,2022-02-05 20:18:03,51.487655016172766,-0.13235389703818537,Cayenne,MINI,2023-10-10 15:39:13
f8229ae7-e9b4-42a8-b39a-2ce50377f965,YE08 JUX,UnderRepair,2020-12-20 22:23:02,51.51428850826124,-0.20074503110762476,5 Series,INFINITI,2023-10-08 05:54:13
3c3b9f6e-f453-4e8f-b1e2-f00be7c16b84,CF83SQR,Vacant,2020-08-31 20:22:01,51.56758761903407,-0.23298223413713334,Land Cruiser,Porsche,2023-10-01 03:40:42
10d6ddc0-0e94-42ad-8d68-685da3997d82,AB15 SJJ,Vacant,2020-12-04 23:36:35,51.44960169255286,-0.05663699012132978,Crown Victoria,Audi,2023-10-03 11:13:10
6f692b65-7beb-416c-ac81-459f7b3a237c,TV82 XTE,Busy,2022-12-20 02:48:31,51.41347774753746,-0.16858274825249295,Rapide S,Pontiac,2023-10-07 00:36:54
81800a36-3be7-460d-9c8a-29b7d63097aa,IR25 POH,Busy,2020-11-09 05:24:02,51.572549600146814,-0.18538470696907677,Forenza,Ford,2023-10-03 13:01:11
bc322fd3-74b3-4962-982c-27c9140348cb,OF47 WQZ,UnderRepair,2023-03-23 10:53:13,51.42964882586679,-0.05163271254635304,MX-6,BMW,2023-10-04 06:14:49
acf78b73-cde7-43a7-9180-a0e520a1bf21,TA81STI,Vacant,2021-03-13 05:15:08,51.56246362190074,-0.22429825739784837,Camry,Plymouth,2023-10-06 12:06:57
b2ee527e-9956-436b-be85-00db2aca4e6b,QA20CDZ,Vacant,2020-05-18 23:00:31,51.58500032125465,-0.1411879920016269,XJ,GMC,2023-10-10 04:24:46
a0518359-7b17-4dfb-9e92-7e1942818f9a,CK52NUA,Busy,2021-09-14 08:02:01,51.50624551934997,-0.0951378458430514,Probe,Ford,2023-10-07 20:41:34
2cc8869e-9438-4ee0-b61b-1fa67304bf50,CD02 LLI,Vacant,2021-07-12 22:35:58,51.49344303634274,-0.18595146596130807,Navigator,Ram,2023-10-01 04:38:51
c40eac55-bb86-4fca-a814-e79c20d4e5a1,HV07ZBF,Vacant,2023-08-14 10:17:09,51.52776246438079,-0.08744447254391649,Tundra Regular Cab,Nissan,2023-10-03 15:16:11
f7b2bfa8-74d7-4086-8766-5aa100bbedf6,BT11WOG,UnderRepair,2019-12-24 00:57:29,51.456119424786735,-0.06218536450575454,CLK-Class,Toyota,2023-10-12 21:15:20
17143f4f-5e7d-4b73-9737-15620223e8f3,YB23JFF,UnderRepair,2022-06-12 15:03:42,51.44939470467771,-0.20770706243298126,TITAN XD Single Cab,Lincoln,2023-10-02 19:21:07
51eb41ad-54ad-48d7-9b7c-0c85f90ecf85,NF95 LVV,Busy,2021-02-13 21:26:17,51.45399123995625,-0.1483967085410894,Continental,Hyundai,2023-10-02 05:11:03
454b210c-b304-451f-a1ac-1c0607ae8adf,EI97JSW,Vacant,2021-02-20 17:23:15,51.39409817489306,-0.0857264317047873,SL-Class,Nissan,2023-10-10 22:46:17
3ff43031-061d-44ea-9f55-ed65559e63de,GZ06ZJJ,Busy,2023-10-06 17:14:17,51.44101053124777,-0.08397860730779605,Outlander PHEV,GMC,2023-10-01 09:35:37
f050bd2b-bb57-4cef-97ec-78c2759d90b5,PU72SYD,Busy,2022-09-07 10:25:34,51.50106085895054,-0.19815290519766576,Sunfire,Ford,2023-10-01 02:20:52
5076a9ec-4385-43e0-8185-18b083d28f1a,CJ45 SUD,Busy,2021-10-25 10:18:13,51.43784504515406,-0.18543399573680397,Sprinter WORKER Passenger,GMC,2023-10-12 05:14:09
3f611480-095c-4008-8fc3-ca5a8d19c21e,UZ73SXQ,Vacant,2023-02-14 19:39:40,51.395488648916086,-0.23924292658840593,Tiburon,GMC,2023-10-02 17:43:02
cd5ee676-8723-4a9f-be76-d543ef6e94d6,BP40 HBL,Vacant,2022-12-05 09:26:27,51.426578146028056,-0.24369930350779626,XJ,Toyota,2023-10-03 10:27:13
0c9f700a-1e32-4323-a382-10f8c23deb5f,YZ71YXO,Busy,2021-10-16 23:32:05,51.48284489344842,-0.16239858146842956,Silverado 2500 HD Crew Cab,Buick,2023-10-11 16:40:14
201c1043-e01d-4623-9a70-431725e298a5,WV28 QZZ,Vacant,2023-06-21 05:43:38,51.56535004046942,-0.09483222966157678,Sonata,Toyota,2023-10-06 22:23:04
8d753e36-a6f8-4546-aa9b-66bd29e03e5d,YM62WRA,UnderRepair,2022-03-16 15:23:55,51.44544110613474,-0.06119220767261066,Justy,Ford,2023-10-06 16:42:36
ac906ecc-b8b4-404c-9a5a-745a3dba9572,ZJ62 AKT,Vacant,2022-03-28 06:29:13,51.418433274929484,-0.1981124566475514,Escalade EXT,Hyundai,2023-10-08 07:39:31
98c4bb69-e0f5-4581-b247-46e43175e88c,SJ01 JDJ,Vacant,2023-07-30 18:27:59,51.58245182015324,-0.07932005018700494,MKS,Chevrolet,2023-10-06 05:21:28
cf27f86b-e567-47d4-b2ba-4742f65d753a,JO51WIF,UnderRepair,2022-12-11 17:21:19,51.50656193218967,-0.18829219238257433,Colt,Chevrolet,2023-10-11 07:55:52
7e1d1c8d-aa87-4d0e-bfaf-63293d14591a,MF98 VJB,Busy,2023-02-12 16:15:29,51.46496325064101,-0.23374608627640583,S80,Toyota,2023-10-06 19:42:50
65b853f9-a0fc-49c9-842e-3c52b8058987,AO96IFI,Busy,2020-03-27 05:16:46,51.512475526977745,-0.04605765710492507,Touareg,BMW,2023-10-12 22:41:13
4fb15459-b66e-4c8a-9551-565d76f77573,AH30LRM,Busy,2023-04-25 08:00:50,51.529067247730055,-0.08072680343097124,Equinox,Dodge,2023-10-06 06:24:31
1751c63c-4558-4ab0-9613-1bfcd1d95171,BD77GYN,UnderRepair,2023-01-23 12:27:13,51.58110008489873,-0.1591906295444395,1500 Regular Cab,Jaguar,2023-10-09 13:49:58
ccb91efd-3a2d-48ce-a945-0e59c630f466,BF90 BSM,Busy,2022-07-20 01:32:14,51.56852673077745,-0.04753380423472972,QX50,Nissan,2023-10-01 10:55:22
790f5f7a-6234-4843-bc22-8fac8cb6af2c,UQ38PNY,Vacant,2020-12-19 16:15:35,51.560177793483845,-0.13902931824986964,Tracker,Cadillac,2023-10-08 04:38:40
28e566d2-5ead-481c-a7eb-550a480060bf,UI07 IFH,Busy,2021-03-18 00:36:19,51.39695535345555,-0.21647039260181727,Sierra 2500 HD Crew Cab,GMC,2023-10-01 07:24:42
6c5cb0c0-a439-4077-a528-0780922860ba,HY15VXQ,Vacant,2023-07-07 13:32:30,51.573160900596264,-0.2322030396863021,GS,Chrysler,2023-10-08 21:38:52
b36806e1-4dd3-4ebf-bec1-835810290916,WT59 YFQ,Vacant,2020-01-06 20:52:52,51.583620211343685,-0.15086688602438889,Spectra,Chevrolet,2023-10-04 15:03:58
6313159b-2638-48fa-b81e-387cb4395cf3,AB96 XON,Busy,2020-04-05 12:48:44,51.49280545950064,-0.08982535993631752,M3,Toyota,2023-10-12 16:19:49
05252d39-5e1a-4770-9172-ac44104da7ca,DH52 RAJ,Vacant,2020-03-31 02:35:55,51.53511968518217,-0.10074041694096636,JUKE,Chevrolet,2023-10-06 04:24:02
df5e4478-f1db-4f8c-b5e6-a2274acb0902,BK92 REK,Busy,2022-08-18 11:12:23,51.5688437117351,-0.12669487537305335,CR-V,Nissan,2023-10-06 14:09:52
084621bd-ed07-4a19-a936-709f834334f2,WS76 IKM,UnderRepair,2022-05-21 08:10:23,51.467349981124684,-0.0948690428892256,Cirrus,Jeep,2023-10-01 12:08:09
8bea4a42-0539-4083-89b9-a974db5fa3fb,SS73 ZRP,Vacant,2021-09-02 20:02:05,51.40003142685975,-0.14191306172364404,Civic,Plymouth,2023-10-05 14:22:20
066914f7-b5bb-4dd4-a141-fc58f22907a8,PC01KLW,Vacant,2019-12-16 20:56:00,51.56856168675963,-0.09560169216505887,Silverado 2500 HD Crew Cab,Chevrolet,2023-10-09 13:35:15
098c7a69-333a-4940-957b-a7f76a0d3827,OG85XVB,Vacant,2019-12-25 03:26:15,51.48511891739199,-0.20909051466983086,Outback,Kia,2023-10-03 23:18:20
fcd55461-7e69-43db-b450-31c4ef1cac9b,LW95KVE,UnderRepair,2022-10-23 00:18:17,51.562525064305696,-0.06440977794274691,Blazer,INFINITI,2023-10-04 18:33:33
11facbbc-9174-4d87-9efd-44aca6f778ae,TW64EZO,Busy,2021-10-07 02:59:17,51.445956956863505,-0.2240702159989035,RSX,Nissan,2023-10-08 13:25:19
a1127e06-799e-417a-90bd-565828a0fca3,UE43 ZNE,Busy,2022-02-11 13:08:31,51.39283174659288,-0.16164912358184566,Elantra,Acura,2023-10-10 16:37:55
f472f802-e546-4ab3-b568-7cc8a4b0dc84,WD41KRL,Busy,2023-05-11 06:42:58,51.44411398349026,-0.23973062976223222,7 Series,Toyota,2023-10-13 02:32:42
f7649429-cbfa-4495-9b46-d8003eefc923,JL97FNC,Vacant,2020-04-28 20:35:14,51.41629627422969,-0.14545517441760322,Rio,Chevrolet,2023-10-08 06:30:47
7bf3b6d8-5078-420a-8613-8d49415cd955,YT20 YHI,Vacant,2023-03-01 17:47:13,51.54719020130073,-0.08774099092840157,Tundra Regular Cab,Bentley,2023-10-13 02:34:20
145ac9a1-073d-45d3-84c0-f28c7d4daad1,QY75 KNG,Vacant,2020-06-02 13:09:33,51.51966481705311,-0.16348967428843444,Prius,Kia,2023-10-11 09:43:53
805852e7-4d81-4df5-8c3f-7c6f30b688d5,MC32 FPV,Busy,2023-07-26 11:16:03,51.482952306139715,-0.09496799510647788,Pacifica,Volvo,2023-10-08 20:41:28
3e07a766-b746-4028-97e9-9152f1bd904f,XA07YJJ,UnderRepair,2022-12-23 11:03:37,51.445167800506006,-0.07936450545284338,Celica,Acura,2023-10-07 12:19:57
4b92624f-dcab-47e7-ba42-60c9dc6c1bc4,YT92RNI,Vacant,2021-07-23 17:10:29,51.46743902030189,-0.07202382503199098,Pilot,Honda,2023-10-08 17:30:34
41f5793f-7344-41a8-aba1-e59135254b47,MC64 ATZ,Busy,2022-05-22 17:02:42,51.55423035313455,-0.2109282402533882,DeVille,Kia,2023-10-04 18:06:58
cf219c16-32e6-4412-bd81-f2b95d03af67,QL54 OYT,Busy,2022-04-22 20:11:19,51.49774832873295,-0.11686054987827887,Accord,Nissan,2023-10-02 14:31:36
73a21e89-e818-4020-bbdb-38ad490c1ecb,IK75NCV,Busy,2020-04-17 23:46:33,51.51702951358131,-0.07352825315446962,Routan,Mercedes-Benz,2023-10-06 03:15:44
c645301d-9793-43fd-901b-741d249d8137,JX17IMO,Busy,2021-07-26 22:58:25,51.56930843279461,-0.18914356501538132,Express 3500 Cargo,Acura,2023-10-04 20:00:09
3990cae4-24ed-42fd-b3c6-81adbc33e7fc,XZ75UGH,Vacant,2022-06-25 07:45:09,51.500228722799584,-0.16139819148006132,612 Scaglietti,Nissan,2023-10-10 02:40:27
ca3b42ca-ea7f-47e2-8b3c-67378b18e252,ES43 BFU,Busy,2022-08-04 15:21:56,51.47224648606179,-0.12016883062837316,Cabrio,Porsche,2023-10-03 17:23:47
a6b3d121-c054-464b-b771-b90102240174,MG62 CSR,Vacant,2023-03-03 22:59:39,51.578535548164496,-0.09285066238161557,Legacy,Volvo,2023-10-11 02:16:44
58968ef6-a14a-4cf2-87b3-72e261293c05,UZ58 FYI,Vacant,2021-07-16 18:16:07,51.47179714762457,-0.18613340236423648,Yaris Hatchback,Toyota,2023-10-04 15:04:04
33ea11e8-f870-4dc3-bcd0-8f8808e182f5,CH40KRP,Vacant,2021-05-05 00:02:00,51.58501895441047,-0.24071999701722832,Silverado (Classic) 1500 Crew Cab,Dodge,2023-10-11 15:31:17
27f7980e-5937-4d6e-ba4c-81ca2d3054b5,JI40JSD,Vacant,2019-11-05 01:50:40,51.54782131740965,-0.07643231513829282,Crossfire,Nissan,2023-10-05 03:48:55
4d36fa1a-7be9-4cd9-b909-0f4612ed9021,NI52MCW,Vacant,2020-07-29 09:11:04,51.47297629221478,-0.1014945719429882,STS,Land Rover,2023-10-03 18:08:35
9b6fc683-cb9c-4be4-8686-7e6427946c76,ZB53 BPH,Busy,2020-10-12 09:43:04,51.426857298841426,-0.11239574391977813,WRX,Mercedes-Benz,2023-10-04 11:05:49
2e6dca11-0bac-4be4-a4dd-789b3c86e7ff,HD62MME,UnderRepair,2021-01-27 00:56:16,51.40995364230137,-0.21698276797096536,Sedona,Audi,2023-10-06 01:30:33
0f595ebd-f958-4452-aa5c-b805941acf6d,ZV43 TIY,UnderRepair,2023-01-15 11:12:18,51.518057450718224,-0.047802301224239896,Celica,Audi,2023-10-06 12:02:07
04e0537c-7d4c-4ace-b31f-3bb00ecdf9e8,TB39 FHQ,Busy,2022-04-06 18:31:50,51.44000669312945,-0.14899981372873095,Silverado 1500 Extended Cab,Ford,2023-10-11 16:22:45
c1607417-523a-4e20-82ed-c94b61ca279d,ZE54WOR,UnderRepair,2021-03-18 14:03:54,51.55312225465461,-0.07575300675752303,Grand Voyager,Lincoln,2023-10-09 01:35:55
fbb6cdd9-2c94-4dbb-9207-28fbfad09b3f,HO56SBB,Busy,2021-08-02 04:17:48,51.44392242264546,-0.13970591445029765,Achieva,GMC,2023-10-12 00:44:55
6a5e0565-fe96-4d49-b345-010c818c2e4a,YU77 TZZ,UnderRepair,2020-10-02 05:16:30,51.56566639094442,-0.20820074375194997,M,Dodge,2023-10-11 00:46:04
dada0d43-2eb3-436a-8ae1-b7ba856426a8,US86CTS,Vacant,2021-09-07 04:45:08,51.41916211113894,-0.2181500929447668,Grand Marquis,Dodge,2023-10-03 18:50:50
10d1cd35-681b-4b71-97bf-ba8494b96979,AX57 ZEV,UnderRepair,2021-10-20 07:27:56,51.54151938779465,-0.14530645072438456,Wraith,Nissan,2023-10-12 14:55:56
35d58368-7285-40f8-ab88-ffa2b44cf760,MV65 EEN,Vacant,2021-06-08 02:16:44,51.50840853722527,-0.13099293390877753,1500 Extended Cab,Chevrolet,2023-10-07 13:31:00
d5ad4d9f-4c8b-4d6d-b652-17a2794e6891,UP97TWF,Vacant,2021-12-03 08:02:26,51.41669843553857,-0.14705030322376073,Acclaim,Chevrolet,2023-10-08 15:54:05
670ec097-87e5-4f47-92eb-403d7a870151,UX05CJG,Busy,2020-10-07 13:32:44,51.51514621594242,-0.23222518828352864,Fusion,Lamborghini,2023-10-04 14:05:23
d36497b7-1867-4a23-9162-7507b968e884,OZ48NES,Vacant,2022-02-11 21:46:13,51.56245750292502,-0.23752457000615798,Ram 1500 Club Cab,Nissan,2023-10-04 14:35:11
db63752b-5d27-4985-bad9-aafda562856e,VM99VGB,Busy,2021-11-15 07:05:01,51.51523238294014,-0.0544580598001945,Ram 1500 Regular Cab,Nissan,2023-10-12 01:26:56
0b0c3022-8c4a-4dc5-9cb5-7b4200c27214,IR78 HYS,Busy,2022-03-24 23:45:27,51.585229235871,-0.14238439488407537,Mirage,Chevrolet,2023-10-12 07:53:54
a23278be-9722-4702-a7d2-3842368d6205,LZ54 BMW,Busy,2023-02-16 02:07:52,51.55876784741632,-0.0705603011613534,Tacoma Access Cab,Volvo,2023-10-03 20:46:39
53646065-2a67-444a-974c-19ed675e46d1,UP62RLB,Busy,2022-08-07 23:08:57,51.510447155186085,-0.07605149783551285,Silverado 1500 Crew Cab,Chevrolet,2023-10-05 03:21:46
170a4bad-585b-4491-b978-2aa6f3ae46cd,RR17 FYA,Busy,2021-08-20 11:23:42,51.548023977348144,-0.049406153948964165,Outback,Chevrolet,2023-10-11 18:58:50
65490425-63a7-4487-ba80-8bf388779138,LO40 YYA,Vacant,2021-12-24 17:36:14,51.444052370587485,-0.22781140481458773,Avalanche,Dodge,2023-10-07 02:20:49
22fd7360-7571-44cc-af28-3679d66e4e88,SC63GVB,Vacant,2023-07-08 00:12:26,51.47974403409446,-0.133046486725527,LHS,FIAT,2023-10-12 11:12:00
ffdb642c-bb14-4dd3-8c2f-6f006bc856a0,LX11 IHU,Busy,2022-06-19 03:34:06,51.503328105206144,-0.20663908974294318,HHR,GMC,2023-10-08 14:17:21
